expediente|curso_academico|cod_plan|des_plan|becario
85|2015-16|1634|MÁSTER UNIVERSITARIO EN DIRECCIÓN TIC|N
21|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
29|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
63|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
72|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
99|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
102|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
104|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
106|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
109|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
113|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
114|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
115|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
116|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
118|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
119|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
123|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
124|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
126|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
127|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
128|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
129|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
131|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
133|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
135|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
136|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
137|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
138|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
139|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
140|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
141|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
142|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
143|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
144|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
145|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
146|2015-16|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
56|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|N
57|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|N
65|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
69|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|N
70|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
71|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
72|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
73|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
74|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
76|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|N
78|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
79|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|N
80|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|N
81|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|N
82|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|N
83|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
85|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
86|2015-16|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|N
205|2015-16|1638|MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA|N
209|2015-16|1638|MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA|N
221|2015-16|1638|MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA|S
226|2015-16|1638|MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA|N
227|2015-16|1638|MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA|N
228|2015-16|1638|MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA|N
233|2015-16|1638|MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA|N
234|2015-16|1638|MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA|N
235|2015-16|1638|MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA|S
238|2015-16|1638|MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA|N
239|2015-16|1638|MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA|N
1|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
7|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
8|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
12|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
16|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
17|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
26|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
34|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
39|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
56|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
58|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
60|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
80|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
89|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
99|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
109|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
110|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
111|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
113|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
117|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
130|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
131|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
133|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
135|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
147|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
150|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
155|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
162|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
165|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
170|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
178|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
180|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
181|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
183|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
185|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
186|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
192|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
195|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
199|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
200|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
205|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
207|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
208|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
214|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
215|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
225|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
235|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
246|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
248|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
252|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
256|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
259|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
265|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
268|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
269|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
270|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
274|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
286|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
291|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
295|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
316|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
322|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
323|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
328|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
330|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
339|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
342|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
351|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
356|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
358|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
359|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
360|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
361|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
362|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
376|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
383|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
385|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
388|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
430|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
432|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
434|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
436|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
437|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
439|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
442|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
467|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
469|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
478|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
482|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
483|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
489|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
494|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
495|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
498|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
501|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
503|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
509|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
513|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
515|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
522|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
523|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
533|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
535|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
537|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
538|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
540|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
544|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
545|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
547|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
549|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
551|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
581|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
594|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
596|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
604|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
607|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
609|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
613|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
623|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
625|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
633|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
637|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
640|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
645|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
646|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
652|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
653|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
656|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
665|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
668|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
670|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
683|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
685|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
690|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
699|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
702|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
703|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
704|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
720|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
721|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
722|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
723|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
727|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
729|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
731|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
733|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
739|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
744|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
747|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
748|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
749|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
751|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
752|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
753|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
754|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
760|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
762|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
765|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
766|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
767|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
772|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
773|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
776|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
779|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
780|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
781|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
783|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
784|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
785|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|S
786|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
787|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
788|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
790|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
791|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
792|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
793|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
794|2016-17|1623|GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES|N
8|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
9|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
11|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
19|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
26|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
33|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
35|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
45|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
64|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
69|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
70|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
75|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|S
77|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
104|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
108|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
116|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|S
117|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|S
122|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
130|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
132|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
133|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
138|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
141|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
153|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
154|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
169|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|S
174|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
175|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
176|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
178|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
179|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
181|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
182|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
183|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
187|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
199|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
200|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
203|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
207|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
221|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
223|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
228|2016-17|1624|GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA|N
